id,title,keyword
1167559,Ranger's Apprentice,based-on-novel
0429078,Seven Swords,based-on-novel
0091923,Separate Vacations,based-on-novel
0042428,Edge of Doom,based-on-novel
0086399,Svengali,based-on-novel
0089341,The Innocent,based-on-novel
0082660,The Life and Adventures of Nicholas Nickleby,based-on-novel
1056026,"30,000 Leagues Under the Sea",based-on-novel
5952238,Rainbow: A Private Affair,based-on-novel
0001463,The Wonderful Wizard of Oz,based-on-novel
0045123,The Savage,based-on-novel
0002844,Fantômas: In the Shadow of the Guillotine,based-on-novel
0104184,Emmanuelle's Revenge,based-on-novel
0040789,Silver River,based-on-novel
1035732,Effi Briest,based-on-novel
0068409,Cool Breeze,based-on-novel
0758732,Beaufort,based-on-novel
0079877,The Seekers,based-on-novel
0072143,The Sex Symbol,based-on-novel
0233615,Dragonard,based-on-novel
0374298,The Turkish Gambit,based-on-novel
5319572,Go Princess Go,based-on-novel
0083925,The Hatter's Ghost,based-on-novel
0844467,The Bell Jar,based-on-novel
0093485,"The Man Who Broke 1, 000 Chains",based-on-novel
0343221,Mother of Mine,based-on-novel
0367587,Cavedweller,based-on-novel
5271772,The Red Thread,based-on-novel
0131187,Softly from Paris,based-on-novel
0046514,Vice Squad,based-on-novel
1285246,Mademoiselle Chambon,based-on-novel
0209440,The Turn of the Screw,based-on-novel
1056036,Animals,based-on-novel
0078926,The Good Thief,based-on-novel
0138581,The Lost World,based-on-novel
0047463,The Sea Shall Not Have Them,based-on-novel
0043018,Susana,based-on-novel
11307152,Stella,based-on-novel
1701202,1 Message,based-on-novel
0039477,The Hucksters,based-on-novel
0020142,The Manxman,based-on-novel
0092128,The Sea and Poison,based-on-novel
0091556,Mort un dimanche de pluie,based-on-novel
11840954,My Blood & Bones in a Flowing Galaxy,based-on-novel
16369708,The Imaginary,based-on-novel
0046387,The Sword and the Rose,based-on-novel
0018451,The Student Prince in Old Heidelberg,based-on-novel
0069866,Charley and the Angel,based-on-novel
0308503,La ley del monte,based-on-novel
0067814,Love,based-on-novel
0061626,Enter Laughing,based-on-novel
0019699,The Black Watch,based-on-novel
0052396,The Wind Cannot Read,based-on-novel
0220698,Peter Pan,based-on-novel
0090325,Stronghold,based-on-novel
0061409,Creature with the Blue Hand,based-on-novel
0113539,Kidnapped,based-on-novel
0441925,Hobitit,based-on-novel
0097098,How to Make Love to a Negro Without Getting Tired,based-on-novel
0083247,Last Harem,based-on-novel
0086456,The Little Girl Who Conquered Time,based-on-novel
0792965,Hunting and Gathering,based-on-novel
0099445,Dr. M,based-on-novel
0056894,Cairo,based-on-novel
0090411,Crossings,based-on-novel
0380726,Ancient Tale: When the Sun Was God,based-on-novel
0063186,Kill!,based-on-novel
7582346,Den döende detektiven,based-on-novel
0052924,The Indian Tomb,based-on-novel
0012532,Orphans of the Storm,based-on-novel
0060088,Alice Through the Looking Glass,based-on-novel
0106959,Frankenstein,based-on-novel
0099391,Decoration Day,based-on-novel
6791000,Marry Me at Christmas,based-on-novel
5439464,The Bridge Part 2,based-on-novel
0086168,Rage of Angels,based-on-novel
1129396,Radio Free Albemuth,based-on-novel
20601772,The Count: Love and Honor,based-on-novel
0060045,10:30 P.M. Summer,based-on-novel
0001223,Frankenstein,based-on-novel
8659750,Hometown Holiday,based-on-novel
0066857,Rum Runners,based-on-novel
0113892,My Antonia,based-on-novel
0100346,People Like Us,based-on-novel
0144046,Gabriela,based-on-novel
0057580,The Three Stooges Go Around the World in a Daze,based-on-novel
1314646,Charlie Johnson in the Flames,based-on-novel
0287645,Rain ),based-on-novel
0104051,Jewels,based-on-novel
0110860,The Police Murderer,based-on-novel
0082731,The Girl with the Red Hair,based-on-novel
0128137,The Confession,based-on-novel
0067303,Long Live ... Your Death!,based-on-novel
0050944,Sea Wife,based-on-novel
0075563,Raffles,based-on-novel
0054091,Seven Days... Seven Nights,based-on-novel
0042141,Robert Montgomery Presents,based-on-novel
0056691,Who's Got the Action?,based-on-novel
1682186,Headshot ),based-on-novel
1844025,Sadako 3D,based-on-novel
0165054,Penmarric,based-on-novel
0074262,Illustrious Corpses,based-on-novel
0176185,The Story of O: Untold Pleasures,based-on-novel
0095881,Little Sweetheart,based-on-novel
0069249,A Separate Peace,based-on-novel
0041182,Black Magic,based-on-novel
0039892,That Hagen Girl,based-on-novel
0022489,Tonight or Never,based-on-novel
0035388,Street of Chance,based-on-novel
0038578,The Green Years,based-on-novel
0214757,Held for Ransom,based-on-novel
0495040,The Art of Crying,based-on-novel
0480083,The Cloud,based-on-novel
0077775,Joi Baba Felunath: The Elephant God,based-on-novel
0355857,Onmyoji: The Yin Yang Master,based-on-novel
0048662,Storm Over the Nile,based-on-novel
0361474,Eager Bodies,based-on-novel
0044380,At Sword's Point,based-on-novel
0062363,Those Fantastic Flying Fools,based-on-novel
0058751,Winnetou: The Red Gentleman,based-on-novel
0088626,Tender Is the Night,based-on-novel
0953382,Trouble at Timpetill,based-on-novel
0049117,D-Day the Sixth of June,based-on-novel
0061197,Winnetou and the Crossbreed,based-on-novel
0117080,The Moonstone,based-on-novel
0075468,Twelve Chairs,based-on-novel
0059389,Life at the Top,based-on-novel
0058191,The Mysterious Magician,based-on-novel
0085608,The Golden Seal,based-on-novel
0201478,La bestia humana,based-on-novel
0448022,A Bird of the Air,based-on-novel
0283567,The Repentant,based-on-novel
0106060,The Man Who Cried,based-on-novel
0108591,A Woman's Guide to Adultery,based-on-novel
0054752,Claudelle Inglish,based-on-novel
5338644,Mrs. Hyde,based-on-novel
0092486,The Wonderful Wizard of Oz,based-on-novel
2260254,The Other Side of the Mirror,based-on-novel
0088208,Surfacing,based-on-novel
0030755,The Sisters,based-on-novel
0054120,The Night Fighters,based-on-novel
0042781,Native Son,based-on-novel
0088514,Evergreen,based-on-novel
0214373,Sole Survivor,based-on-novel
0058780,Loving Couples,based-on-novel
0058267,Kitten with a Whip,based-on-novel
0042195,American Guerrilla in the Philippines,based-on-novel
0067576,The Sidelong Glances of a Pigeon Kicker,based-on-novel
0432260,Brothers of the Head,based-on-novel
0107511,Mannen på balkongen,based-on-novel
0088948,Consenting Adult,based-on-novel
5079866,Love Me If You Dare,based-on-novel
0067001,"Do Not Fold, Spindle or Mutilate",based-on-novel
0248379,The Rothschilds,based-on-novel
0429153,Tara Road,based-on-novel
0056845,Magnet of Doom,based-on-novel
0066543,The Walking Stick,based-on-novel
0071116,Alice Through the Looking Glass,based-on-novel
15558284,A Flicker in the Dark,based-on-novel
1002964,Broken Angel,based-on-novel
0065085,A Touch of Love,based-on-novel
2249179,Victoria ),based-on-novel
0084191,Kamikaze 89,based-on-novel
7350886,Kruso,based-on-novel
3596952,Wondrous Boccaccio,based-on-novel
0171851,"Tsatsiki, Mum and the Policeman",based-on-novel
0055194,The End of Belle,based-on-novel
0088135,Slayground,based-on-novel
0087412,The Story of O 2,based-on-novel
0289390,The Pilot's Wife,based-on-novel
13624722,Ultimate Note,based-on-novel
0032028,The Three Musketeers,based-on-novel
0052325,The Tunnel of Love,based-on-novel
0499580,Though None Go with Me,based-on-novel
0067530,One Day in the Life of Ivan Denisovich,based-on-novel
2182209,Boy Eating the Bird's Food,based-on-novel
0074100,And Agnes Chose to Die,based-on-novel
0100904,Watchers II,based-on-novel
9033308,Welcome to Christmas,based-on-novel
0052017,Brink of Life,based-on-novel
16412384,Emma Bovary,based-on-novel
1236373,Sideways,based-on-novel
4296254,The Wrong Boyfriend,based-on-novel
0046429,The Adultress,based-on-novel
0053936,Ice Palace,based-on-novel
0050837,Perri,based-on-novel
0069270,Escape to Nowhere,based-on-novel
0046415,The Count of Monte Cristo,based-on-novel
0101576,"Child of Darkness, Child of Light",based-on-novel
0073841,Under the Blossoming Cherry Trees,based-on-novel
0760172,The Lord of the Rings: The Battle for Middle-Earth II,based-on-novel
0283710,Belle and Sebastian,based-on-novel
0065615,David Copperfield,based-on-novel
0069497,Where Does It Hurt?,based-on-novel
0471725,Gympl,based-on-novel
2231058,By Deception,based-on-novel
0414808,I-Fak,based-on-novel
0098615,"Wait Until Spring, Bandini",based-on-novel
8531044,Stolen Identity,based-on-novel
0084340,Les Misérables,based-on-novel
0088811,Angry Harvest,based-on-novel
1130992,Pinocchio,based-on-novel
0215900,Khushboo,based-on-novel
9665968,Small Country: An African Childhood,based-on-novel
0484434,I Am the Other Woman,based-on-novel
0084136,The Flight of the Eagle,based-on-novel
10932060,Habibie & Ainun 3,based-on-novel
0229820,Village of Doom,based-on-novel
0096656,Mother Love,based-on-novel
0056249,Moon Pilot,based-on-novel
0203751,Love Under the Crucifix,based-on-novel
0101735,Diplomatic Immunity,based-on-novel
0113490,The Journey of August King,based-on-novel
0102542,No raifu kingu,based-on-novel
0252488,The Chaos Class Failed the Class,based-on-novel
0067755,Silence,based-on-novel
0104021,Crazy in Love,based-on-novel
0048034,The End of the Affair,based-on-novel
2378079,Scorpion in Love,based-on-novel
0451751,Flower & Snake II,based-on-novel
0067977,When Michael Calls,based-on-novel
0357529,Catch-22,based-on-novel
0028517,A Woman Rebels,based-on-novel
0065825,Hell Boats,based-on-novel
0106534,The Earth's Most Beloved Son,based-on-novel
0028669,Bulldog Drummond at Bay,based-on-novel
0478188,King of the Lost World,based-on-novel
1808482,Solaris,based-on-novel
0120543,Keep Cool,based-on-novel
0077106,Wuthering Heights,based-on-novel
0065757,The Games,based-on-novel
0092335,David Copperfield,based-on-novel
0069027,We Won't Grow Old Together,based-on-novel
0084569,The Rape,based-on-novel
0041754,Poet's Pub,based-on-novel
0026338,The Farmer Takes a Wife,based-on-novel
0052033,Orders to Kill,based-on-novel
1157547,La Bohème,based-on-novel
0283096,Bloom ),based-on-novel
0046928,Down Three Dark Streets,based-on-novel
21267258,Black Samurai,based-on-novel
0051020,The Strange World of Planet X,based-on-novel
0033365,Back Street,based-on-novel
0180793,The Last September,based-on-novel
0244901,The Diamond Hunters,based-on-novel
0291538,A Housekeeper,based-on-novel
0256739,Emil and the Detectives,based-on-novel
0245182,Jewel,based-on-novel
0827778,Primo Basílio,based-on-novel
0284365,Of Mice and Men,based-on-novel
0362586,Easy Six,based-on-novel
0143203,Lullaby of the Earth,based-on-novel
0065094,Three ),based-on-novel
0067840,Tere Mere Sapne,based-on-novel
0052563,The Angry Hills,based-on-novel
0025948,Viva Villa!,based-on-novel
0271121,Mulberry,based-on-novel
0378715,Snowland,based-on-novel
0093861,The Right Hand Man,based-on-novel
0082364,Fantasma d'amore,based-on-novel
1686804,The Hobbit,based-on-novel
0402344,Logan's Run,based-on-novel
0048158,Hell on Frisco Bay,based-on-novel
1688649,The Sleeping Voice,based-on-novel
0049769,Slightly Scarlet,based-on-novel
0425638,The War of the Worlds,based-on-novel
0061357,Angelique and the Sultan,based-on-novel
0086420,"So Long, Stooge",based-on-novel
0058909,Angelique and the King,based-on-novel
0430559,The Robber Hotzenplotz,based-on-novel
0082429,Circle of Deceit,based-on-novel
0068726,I Want What I Want,based-on-novel
0093641,The Cruel Embrace,based-on-novel
0056228,Le masque de fer,based-on-novel
1533818,The Big Picture,based-on-novel
0052168,Screaming Mimi,based-on-novel
0085895,"Man, Woman and Child",based-on-novel
0157239,Piece of Cake,based-on-novel
0046034,The Paris Express,based-on-novel
0061793,Hugo and Josephine,based-on-novel
0064391,The Great Bank Robbery,based-on-novel
19844972,Bismillah Kunikahi Suamimu,based-on-novel
0172812,The Shooting Party,based-on-novel
0115825,Captains Courageous,based-on-novel
0092034,Sweet Country,based-on-novel
0080083,Vavilon XX,based-on-novel
0027690,The Gorgeous Hussy,based-on-novel
0103378,By Way of the Stars,based-on-novel
10879920,My Tender Matador,based-on-novel
0051015,The Story of Esther Costello,based-on-novel
0043652,One Summer of Happiness,based-on-novel
0081929,Silas,based-on-novel
0071856,The Morning After,based-on-novel
0092636,Bellman and True,based-on-novel
0133324,The Woman in White,based-on-novel
0149533,"Tarzan, Lord of the Jungle",based-on-novel
0051989,Neither Seen Nor Recognized,based-on-novel
1986089,King's Game,based-on-novel
0085171,Annas Mutter,based-on-novel
0084220,Conrad: The Factory-Made Boy,based-on-novel
0063732,Without a Stitch,based-on-novel
0224005,God's Crooked Lines,based-on-novel
1380799,Habermann,based-on-novel
0065616,A Day at the Beach,based-on-novel
0069014,The Lonely Woman,based-on-novel
0081111,Manganinnie,based-on-novel
13574490,All the Same... or Not,based-on-novel
0443446,Don't Tell,based-on-novel
0140720,Temptation,based-on-novel
0075876,Contract on Cherry Street,based-on-novel
0075369,Une femme fidèle,based-on-novel
0314226,The Hunt for the Hidden Relic,based-on-novel
0080593,Dangerous Davies: The Last Detective,based-on-novel
0060408,The Fighting Prince of Donegal,based-on-novel
12075220,Candle in the Tomb: The Lost Caverns,based-on-novel
1023343,The Old Curiosity Shop,based-on-novel
0304072,The Dog of Flanders,based-on-novel
0274306,Number 14,based-on-novel
0040980,Women of the Night,based-on-novel
0102533,Night of the Hunter,based-on-novel
0073698,Sheila Levine Is Dead and Living in New York,based-on-novel
0028330,Suzy,based-on-novel
0052810,Fever Mounts at El Pao,based-on-novel
0287927,Aspects of Love,based-on-novel
0260522,In Desert and Wilderness,based-on-novel
0385202,The Wandering Princess,based-on-novel
0253191,Cucaracha,based-on-novel
0254076,Alice in Wonderland,based-on-novel
0093381,El lago de las vírgenes,based-on-novel
0098889,Chillers,based-on-novel
0016395,Stella Dallas,based-on-novel
0058323,The Winston Affair,based-on-novel
0046333,So Big,based-on-novel
0305847,Mrs Caldicot's Cabbage War,based-on-novel
0065180,Viimne reliikvia,based-on-novel
0025617,The Painted Veil,based-on-novel
4363582,The Day My Butt Went Psycho!,based-on-novel
0036807,Experiment Perilous,based-on-novel
0105243,Le retour de Casanova,based-on-novel
0065857,House on Greenapple Road,based-on-novel
0038477,The Diary of a Chambermaid,based-on-novel
0139984,Diamond Girl,based-on-novel
10414878,Jose Rizal: Ang buhay ng isang bayani,based-on-novel
0016473,The Unholy Three,based-on-novel
0073213,Journey Into Fear,based-on-novel
4671296,The Magnificent Raiders of Dimension War One,based-on-novel
0077156,The Return of Captain Nemo,based-on-novel
0293495,My Father,based-on-novel
0147192,Praise,based-on-novel
0085807,The Linnet,based-on-novel
0259388,Seance,based-on-novel
3306858,Als wir träumten,based-on-novel
0304140,Harry Potter and the Chamber of Secrets ),based-on-novel
0235452,The Harmonium in My Memory,based-on-novel
0042410,Double Confession,based-on-novel
0072648,Fear of Fear,based-on-novel
0031754,On Borrowed Time,based-on-novel
0017419,The Sorrows of Satan,based-on-novel
0039895,I Became a Criminal,based-on-novel
0044696,Heidi,based-on-novel
0046307,Shoot First,based-on-novel
0233651,Angels of the Universe,based-on-novel
0112166,The Slayers,based-on-novel
0150433,Earth,based-on-novel
0102882,Servants of Twilight,based-on-novel
0043703,Kekec,based-on-novel
0086213,Sugar Cane Alley,based-on-novel
0071024,The Nine Tailors,based-on-novel
0071622,The Clockmaker of St. Paul,based-on-novel
0065703,First Love,based-on-novel
0063728,A Twist of Sand,based-on-novel
0035659,Background to Danger,based-on-novel
0462002,N (Io e Napoleone),based-on-novel
5564148,Bring on the Melody,based-on-novel
4211312,The White King,based-on-novel
2418644,Testing Movie,based-on-novel
0226198,The Mechanics of Women,based-on-novel
0948542,Timboektoe,based-on-novel
0045074,Red Skies of Montana,based-on-novel
2043616,Penance,based-on-novel
1146321,The Note,based-on-novel
21935534,About Youth,based-on-novel
0045991,Law and Order,based-on-novel
5271120,The Christmas Project,based-on-novel
8170712,Redeemed,based-on-novel
0077485,Effects,based-on-novel
0060192,The Hunchback of Soho,based-on-novel
0251576,Alice,based-on-novel
0072435,Zandy's Bride,based-on-novel
0047427,Woman of Rome,based-on-novel
0159157,Boney,based-on-novel
0053775,Doctor in Love,based-on-novel
0046457,Treasure of the Golden Condor,based-on-novel
0050204,Bombers B-52,based-on-novel
0062022,The College Girl Murders,based-on-novel
0049808,Suicide Mission,based-on-novel
0163994,The Cater Street Hangman,based-on-novel
0056395,Rat Trap,based-on-novel
0058326,Swastika,based-on-novel
0092879,Ten Little Indians,based-on-novel
0078874,Blue Bird,based-on-novel
0483022,Kamome Diner,based-on-novel
0383304,Deepwater,based-on-novel
0918511,A Dennis the Menace Christmas,based-on-novel
0071297,The Flesh of the Orchid,based-on-novel
0046161,Paratrooper,based-on-novel
0086315,The Sins of Dorian Gray,based-on-novel
0330536,A Colt Is My Passport,based-on-novel
0094771,Bluegrass,based-on-novel
0052623,Web of Evidence,based-on-novel
0099574,Fine Things,based-on-novel
0164841,A Rather English Marriage,based-on-novel
0026129,Bordertown,based-on-novel
0040166,The Black Arrow,based-on-novel
1942871,"Good Morning, Killer",based-on-novel
0102401,Marcellino,based-on-novel
23654076,There's No Place Like Home,based-on-novel
6424812,General and I,based-on-novel
0074701,The Rat Savior,based-on-novel
0057183,The Indian Scarf,based-on-novel
0054021,Let No Man Write My Epitaph,based-on-novel
0048543,Razzia,based-on-novel
0437151,The Deep Blue Good-By,based-on-novel
0076154,The Hurried Man,based-on-novel
0090215,The Unknown Soldier,based-on-novel
0049302,Hell in Korea,based-on-novel
8268134,Untouchable Lovers,based-on-novel
0270095,Song of Tibet,based-on-novel
18920530,Allt som blir kvar,based-on-novel
0113021,A Family Divided,based-on-novel
5890460,The Wild Fields,based-on-novel
0403118,Brave New Girl,based-on-novel
0164728,Little White Lies,based-on-novel
0017621,A Daughter of Destiny,based-on-novel
0071649,Il était une fois dans l'est,based-on-novel
0041342,Fabiola,based-on-novel
0042432,The Fighting Pimpernel,based-on-novel
0940585,Brick Lane,based-on-novel
8416396,A Christmas to Cherish,based-on-novel
0117017,Memory Run,based-on-novel
0244709,Pavilion of Women,based-on-novel
0108321,There Is Was a Thing,based-on-novel
9033640,Hope at Christmas,based-on-novel
0063621,Sol Madrid,based-on-novel
4315112,Esperanza Rising,based-on-novel
0059795,The Third Day,based-on-novel
1471140,Yi tian tu long ji,based-on-novel
0100257,Night of the Fox,based-on-novel
0050637,Nature Girl and the Slaver,based-on-novel
0077099,Wheels,based-on-novel
0823240,The Romance of Astrea and Celadon,based-on-novel
9064400,"Ms. Ma, Nemesis",based-on-novel
0143284,A Flight of Hope,based-on-novel
0331327,The Return of Josey Wales,based-on-novel
0202268,Black Cat Mansion,based-on-novel
0065025,The Southern Star,based-on-novel
0118020,A Self-Made Hero,based-on-novel
0016690,Brown of Harvard,based-on-novel
0044855,Lovely to Look At,based-on-novel
0997282,Solstorm,based-on-novel
0015289,Romola,based-on-novel
0051770,In Love and War,based-on-novel
0066162,Norwood,based-on-novel
0163777,Onimasa,based-on-novel
0069803,The Blockhouse,based-on-novel
18949872,"Run, Rose, Run",based-on-novel
0295455,The Tale of Genji,based-on-novel
0115348,A Season in Purgatory,based-on-novel
0077071,Ringo,based-on-novel
0051762,The Idiot,based-on-novel
0098059,"Papa est parti, maman aussi",based-on-novel
0171135,Brown's Requiem,based-on-novel
0051400,The Sea Wall,based-on-novel
4696338,La vecina,based-on-novel
0125058,Dancing on the Moon,based-on-novel
0064909,"Run Wild, Run Free",based-on-novel
3911294,Bruno & Boots: Go Jump in the Pool,based-on-novel
0046196,Plunder of the Sun,based-on-novel
0176415,The Grandfather,based-on-novel
3917094,Once Upon a River,based-on-novel
0189215,Words by Heart,based-on-novel
0071224,Black Eye,based-on-novel
0078575,Blind Ambition,based-on-novel
0892743,Sherlock Holmes and the Baker Street Irregulars,based-on-novel
0978553,The Familiar of Zero,based-on-novel
0070430,Naked over the Fence,based-on-novel
0053063,Meurtre en 45 tours,based-on-novel
0150524,Fear No More,based-on-novel
0040104,Apartment for Peggy,based-on-novel
0051082,Quiet Flows the Don,based-on-novel
0053993,Key Witness,based-on-novel
0055718,13 West Street,based-on-novel
0101996,Hammers Over the Anvil,based-on-novel
1718763,Desiree,based-on-novel
0081763,Witches' Brew,based-on-novel
0038268,"Sanshiro Sugata, Part Two",based-on-novel
0329369,Melissa,based-on-novel
1236250,Gigola,based-on-novel
0091766,Playing Beatie Bow,based-on-novel
0056101,The Interns,based-on-novel
0029660,"Think Fast, Mr. Moto",based-on-novel
0054740,The Singer Not the Song,based-on-novel
0082701,Malevil,based-on-novel
0455321,Ambulance Girl,based-on-novel
0073775,The Swiss Family Robinson,based-on-novel
0065887,Incense for the Damned,based-on-novel
0498319,Johnny and the Bomb,based-on-novel
0056886,A Boy Ten Feet Tall,based-on-novel
0040594,The Miracle of the Bells,based-on-novel
0100990,"I, the Worst of All",based-on-novel
0102240,The Crumbs,based-on-novel
21368612,Eragon,based-on-novel
4425152,Girls Lost ),based-on-novel
0091221,Hotel St. Pauli,based-on-novel
0097482,The Haunting of Sarah Hardy,based-on-novel
0065957,The Lady in the Car with Glasses and a Gun,based-on-novel
0041955,That Forsyte Woman,based-on-novel
0073646,Russian Roulette,based-on-novel
0067104,Flight of the Doves,based-on-novel
0093497,"Mariana, Mariana",based-on-novel
0286208,Ten Little Niggers,based-on-novel
0056021,A Girl Named Tamiko,based-on-novel
0164013,David and Lisa,based-on-novel
0148692,Safar,based-on-novel
0119512,Left Luggage,based-on-novel
0185442,Love & Rage,based-on-novel
0049801,Storm Fear,based-on-novel
0033980,One Foot in Heaven,based-on-novel
0086498,Topsy Turvy,based-on-novel
0069536,White Fang,based-on-novel
0071557,The Gypsy,based-on-novel
0059773,Sylvia,based-on-novel
0116166,Ed McBain's 87th Precinct: Ice,based-on-novel
0025509,Les Misérables,based-on-novel
15850384,My Sassy Girl,based-on-novel
0077965,Mysteries,based-on-novel
0192713,A Fit of Rage,based-on-novel
0046921,Doctor in the House,based-on-novel
0048275,Merry-Go-Round,based-on-novel
0027951,Mayerling,based-on-novel
0069299,Something to Hide,based-on-novel
0429173,The Tenants,based-on-novel
0357363,Escape Into Night,based-on-novel
0472175,Saving Shiloh,based-on-novel
0094934,Da,based-on-novel
0072455,Dreaming Youth,based-on-novel
0114550,Stonewall,based-on-novel
0296855,The Sleeper,based-on-novel
0094201,The Tunnel,based-on-novel
0112539,Blue River,based-on-novel
0056847,The Balcony,based-on-novel
0076099,Black Journal,based-on-novel
0218138,Dead Babies,based-on-novel
1513914,Sonhos Roubados,based-on-novel
3894190,Black Souls,based-on-novel
0223832,The Old Man Who Read Love Stories,based-on-novel
0048528,The Adventures of Quentin Durward,based-on-novel
0011348,The Head of Janus,based-on-novel
0498103,Demented,based-on-novel
1075114,Tutta la vita davanti,based-on-novel
0199650,Jill Rips,based-on-novel
0048645,The Blonde Witch,based-on-novel
0057654,Barren Lives,based-on-novel
0078639,The Last Convertible,based-on-novel
0115649,Le bel été 1914,based-on-novel
0073712,Simona,based-on-novel
0109541,A Dark Adapted Eye,based-on-novel
0058281,Dear John,based-on-novel
0060538,Misunderstood,based-on-novel
0082345,Wicked Memoirs of Eugenie,based-on-novel
0075242,Den sommeren jeg fylte 15,based-on-novel
2011218,Salem Falls,based-on-novel
0108630,Temptation of a Monk,based-on-novel
14264160,Irina: The Vampire Cosmonaut,based-on-novel
0327085,The Pact,based-on-novel
0162625,Ambush 1941,based-on-novel
0075811,The Sorcerer's Apprentice,based-on-novel
0020198,The Mysterious Island,based-on-novel
0939235,Fallen Angel,based-on-novel
0015136,Michael,based-on-novel
0040281,Deep Waters,based-on-novel
0086101,The Phantom of the Opera,based-on-novel
0338632,The Owl Service,based-on-novel
0094923,Crusoe,based-on-novel
5076608,"In a Dark, Dark Wood",based-on-novel
0854672,The Lark Farm,based-on-novel
0922570,Propiedad Ajena,based-on-novel
0095364,In a Shallow Grave,based-on-novel
0084158,I Married a Dead Man,based-on-novel
7006938,A Gift for Christmas,based-on-novel
0140428,The Scent of the Night,based-on-novel
0044344,Mandragore,based-on-novel
0104576,Just Like a Woman,based-on-novel
0048112,Wee Geordie,based-on-novel
0002113,The Conquest of the Pole,based-on-novel
0040647,No Orchids for Miss Blandish,based-on-novel
0113952,The Neon Bible,based-on-novel
0320912,The Old Devils,based-on-novel
0039583,The Lost Moment,based-on-novel
0080035,Topper,based-on-novel
0372326,Hollywood Wives: The New Generation,based-on-novel
0102895,Shadow of China,based-on-novel
0347436,The Lord of the Rings: The Two Towers ),based-on-novel
0051358,A Stranger in My Arms,based-on-novel
0317233,The Bitches,based-on-novel
0028827,Elephant Boy,based-on-novel
13773206,Immortal Stone of Nirvana,based-on-novel
0073001,The Twist,based-on-novel
0068720,The House Without a Christmas Tree,based-on-novel
0049278,Great Day in the Morning,based-on-novel
0064225,Last Known Address,based-on-novel
0312773,The Man of the Year,based-on-novel
1547090,Without Men,based-on-novel
0075515,Harold Robbins' 79 Park Avenue,based-on-novel
0093879,The Room Upstairs,based-on-novel
0077104,The Word,based-on-novel
0056952,The Cool World,based-on-novel
0115296,Nostromo,based-on-novel
0286635,Fulltime Killer,based-on-novel
0056818,All the Way Home,based-on-novel
4400558,Empty World,based-on-novel
0140508,Resurrection Man,based-on-novel
0110665,The Night and the Moment,based-on-novel
0029081,King Solomon's Mines,based-on-novel
0097194,Beyond Innocence,based-on-novel
0118410,Night Sins,based-on-novel
0424992,Emma's Bliss,based-on-novel
0090491,On Wings of Eagles,based-on-novel
1145446,Fatso,based-on-novel
0183744,Smell of Flesh,based-on-novel
5269396,Sword Master,based-on-novel
3418604,The Sinking of Van Der Wijck,based-on-novel
0087301,Hibiscus Town,based-on-novel
0067667,Appointment in Bray,based-on-novel
0120271,Talk of Angels,based-on-novel
0156735,Legend of the Mummy,based-on-novel
0060681,Maya,based-on-novel
0100393,The Last Butterfly,based-on-novel
0111918,The Choir,based-on-novel
0138372,La colonna infame,based-on-novel
0107956,The Rebel,based-on-novel
3627792,Ghostkiller,based-on-novel
1162595,A Dream in Red Mansions,based-on-novel
1826660,Soulless,based-on-novel
0038205,The Unseen,based-on-novel
0367135,A Thief of Time,based-on-novel
0078675,The Dick Francis Thriller: The Racing Game,based-on-novel
0044100,Take Care of My Little Girl,based-on-novel
0219333,Suspicious River,based-on-novel
18163750,Father & Son ),based-on-novel
0029605,Stand-In,based-on-novel
0095943,A Few Days with Me,based-on-novel
0025408,"Little Man, What Now?",based-on-novel
0121043,White Fang,based-on-novel
0066818,Been Down So Long It Looks Like Up to Me,based-on-novel
0040402,Green Grass of Wyoming,based-on-novel
0110036,Stories from the Kronen,based-on-novel
0082070,Beyond the Reef,based-on-novel
0114691,OP Center,based-on-novel
9053984,Legend of Yun Xi,based-on-novel
0032612,The Howards of Virginia,based-on-novel
0042664,A Lady Without Passport,based-on-novel
0105593,The Tigress,based-on-novel
0025929,A Story of Floating Weeds,based-on-novel
4741708,A Kid,based-on-novel
0398547,The Prince and the Pauper,based-on-novel
0030127,The Baker's Wife,based-on-novel
0340919,Puerto Vallarta Squeeze,based-on-novel
0366304,Choker Bali: A Passion Play,based-on-novel
0066064,The McKenzie Break,based-on-novel
15374214,Elesin Oba: The King's Horseman,based-on-novel
0285593,Flower and Snake: White Uniform Rope Slave,based-on-novel
0071294,"Celestine, Maid at Your Service",based-on-novel
0028629,Big Fella,based-on-novel
0041127,Any Number Can Play,based-on-novel
4179040,De reünie,based-on-novel
0070809,A River Called Titas,based-on-novel
0200710,Hitokiri,based-on-novel
0049110,A Cry in the Night,based-on-novel
0054265,Alakazam the Great,based-on-novel
0087742,The Vultures,based-on-novel
0291032,Balzac and the Little Chinese Seamstress,based-on-novel
0127516,Divorcing Jack,based-on-novel
3950488,Black Beauty,based-on-novel
0066704,Prosjaci i sinovi,based-on-novel
0101529,Cabeza de Vaca,based-on-novel
0825244,Conversations with My Gardener,based-on-novel
0047238,Miseria e nobiltà,based-on-novel
8764056,Adam & Evelyn,based-on-novel
0119869,The Patron Saint of Liars,based-on-novel
0113429,"Institute Benjamenta, or This Dream That One Calls Human Life",based-on-novel
0045961,King of the Khyber Rifles,based-on-novel
5078134,A Woman's Life,based-on-novel
0426367,The Rotters' Club,based-on-novel
